emapt_50_ms=18.670
emapt_90_ms=26.613
emapt_100_ms=30.678
coverage_curve_ms,coverage_fraction
13.079,0.053
14.156,0.105
14.592,0.158
14.867,0.211
16.586,0.263
16.727,0.316
18.595,0.368
18.596,0.421
18.670,0.474
20.777,0.526
20.785,0.579
20.812,0.632
21.760,0.684
22.208,0.737
22.480,0.789
26.613,0.842
26.613,0.895
30.656,0.947
30.678,1.000
