emapt_50_ms=18.671
emapt_90_ms=24.944
emapt_100_ms=28.199
coverage_curve_ms,coverage_fraction
14.498,0.111
17.280,0.222
18.011,0.333
18.671,0.444
20.658,0.556
24.131,0.667
24.712,0.778
24.944,0.889
28.199,1.000
