emapt_50_ms=17.543
emapt_90_ms=26.742
emapt_100_ms=1134.821
coverage_curve_ms,coverage_fraction
13.445,0.071
16.810,0.143
17.089,0.214
17.208,0.286
17.308,0.357
17.407,0.429
17.543,0.500
17.691,0.571
24.302,0.643
25.646,0.714
26.472,0.786
26.742,0.857
1109.522,0.929
1134.821,1.000
