emapt_50_ms=23.929
emapt_90_ms=42.762
emapt_100_ms=44.789
coverage_curve_ms,coverage_fraction
13.081,0.071
13.750,0.143
15.454,0.214
17.029,0.286
20.189,0.357
20.831,0.429
23.929,0.500
24.168,0.571
26.624,0.643
32.178,0.714
36.233,0.786
42.762,0.857
43.476,0.929
44.789,1.000
