emapt_50_ms=51.125
emapt_90_ms=65.032
emapt_100_ms=1064.684
coverage_curve_ms,coverage_fraction
47.460,0.143
51.074,0.286
51.125,0.429
55.680,0.571
55.818,0.714
65.032,0.857
1064.684,1.000
