emapt_50_ms=1034.648
emapt_90_ms=1042.440
emapt_100_ms=1050.458
coverage_curve_ms,coverage_fraction
1027.994,0.111
1031.044,0.222
1033.204,0.333
1034.648,0.444
1036.264,0.556
1038.471,0.667
1042.400,0.778
1042.440,0.889
1050.458,1.000
