emapt_50_ms=26.643
emapt_90_ms=206.397
emapt_100_ms=217.296
coverage_curve_ms,coverage_fraction
10.178,0.053
13.829,0.105
13.913,0.158
14.573,0.211
14.816,0.263
20.939,0.316
21.040,0.368
25.402,0.421
26.643,0.474
29.125,0.526
32.706,0.579
34.563,0.632
36.934,0.684
42.805,0.737
185.976,0.789
199.608,0.842
206.397,0.895
217.198,0.947
217.296,1.000
