emapt_50_ms=43.261
emapt_90_ms=110.277
emapt_100_ms=121.853
coverage_curve_ms,coverage_fraction
3.304,0.053
6.669,0.105
18.809,0.158
22.731,0.211
32.482,0.263
32.903,0.316
36.335,0.368
39.804,0.421
43.261,0.474
46.658,0.526
48.449,0.579
50.719,0.632
56.887,0.684
61.452,0.737
62.878,0.789
109.347,0.842
110.277,0.895
110.284,0.947
121.853,1.000
