emapt_50_ms=27.846
emapt_90_ms=149.064
emapt_100_ms=1242.387
coverage_curve_ms,coverage_fraction
0.884,0.071
4.350,0.143
15.245,0.214
15.273,0.286
18.058,0.357
25.326,0.429
27.846,0.500
27.975,0.571
42.057,0.643
42.820,0.714
44.364,0.786
149.064,0.857
149.077,0.929
1242.387,1.000
