emapt_50_ms=38.310
emapt_90_ms=1068.639
emapt_100_ms=1086.894
coverage_curve_ms,coverage_fraction
4.446,0.053
4.806,0.105
7.773,0.158
9.001,0.211
9.622,0.263
22.883,0.316
23.745,0.368
31.889,0.421
38.310,0.474
38.337,0.526
41.315,0.579
42.970,0.632
45.015,0.684
46.627,0.737
1054.061,0.789
1055.309,0.842
1068.639,0.895
1073.238,0.947
1086.894,1.000
