emapt_50_ms=11.981
emapt_90_ms=200.214
emapt_100_ms=201.459
coverage_curve_ms,coverage_fraction
4.120,0.111
5.458,0.222
9.336,0.333
11.981,0.444
13.704,0.556
17.492,0.667
19.216,0.778
200.214,0.889
201.459,1.000
