emapt_50_ms=17.110
emapt_90_ms=70.280
emapt_100_ms=1026.433
coverage_curve_ms,coverage_fraction
1.743,0.071
10.524,0.143
10.941,0.214
14.606,0.286
15.111,0.357
16.745,0.429
17.110,0.500
17.181,0.571
19.030,0.643
51.480,0.714
67.429,0.786
70.280,0.857
86.277,0.929
1026.433,1.000
