emapt_50_ms=16.321
emapt_90_ms=213.622
emapt_100_ms=219.656
coverage_curve_ms,coverage_fraction
1.580,0.111
10.711,0.222
11.653,0.333
16.321,0.444
18.777,0.556
23.416,0.667
42.795,0.778
213.622,0.889
219.656,1.000
