emapt_50_ms=7.358
emapt_90_ms=22.140
emapt_100_ms=51.049
coverage_curve_ms,coverage_fraction
2.398,0.111
3.523,0.222
6.213,0.333
7.358,0.444
10.377,0.556
16.773,0.667
22.081,0.778
22.140,0.889
51.049,1.000
