emapt_50_ms=4.272
emapt_90_ms=12.624
emapt_100_ms=20.782
coverage_curve_ms,coverage_fraction
1.786,0.111
3.646,0.222
4.236,0.333
4.272,0.444
4.333,0.556
8.229,0.667
8.511,0.778
12.624,0.889
20.782,1.000
