emapt_50_ms=2061.943
emapt_90_ms=2083.415
emapt_100_ms=2093.853
coverage_curve_ms,coverage_fraction
2049.870,0.111
2053.917,0.222
2060.986,0.333
2061.943,0.444
2062.122,0.556
2065.400,0.667
2079.196,0.778
2083.415,0.889
2093.853,1.000
