emapt_50_ms=22.732
emapt_90_ms=1056.934
emapt_100_ms=1082.334
coverage_curve_ms,coverage_fraction
4.639,0.053
5.815,0.105
17.300,0.158
18.438,0.211
20.256,0.263
21.512,0.316
22.535,0.368
22.669,0.421
22.732,0.474
25.881,0.526
28.890,0.579
29.644,0.632
29.729,0.684
30.203,0.737
42.375,0.789
48.139,0.842
1056.934,0.895
1062.959,0.947
1082.334,1.000
