emapt_50_ms=85.470
emapt_90_ms=129.257
emapt_100_ms=141.010
coverage_curve_ms,coverage_fraction
60.725,0.071
67.897,0.143
73.621,0.214
74.232,0.286
75.278,0.357
81.246,0.429
85.470,0.500
92.434,0.571
118.456,0.643
125.070,0.714
125.575,0.786
129.257,0.857
130.709,0.929
141.010,1.000
