emapt_50_ms=23.143
emapt_90_ms=37.940
emapt_100_ms=46.126
coverage_curve_ms,coverage_fraction
13.333,0.053
15.335,0.105
16.242,0.158
17.055,0.211
17.927,0.263
19.209,0.316
21.940,0.368
21.977,0.421
23.143,0.474
25.929,0.526
25.942,0.579
26.049,0.632
29.938,0.684
29.944,0.737
30.256,0.789
33.938,0.842
37.940,0.895
41.935,0.947
46.126,1.000
