emapt_50_ms=82.813
emapt_90_ms=93.150
emapt_100_ms=97.145
coverage_curve_ms,coverage_fraction
55.364,0.071
67.486,0.143
67.492,0.214
68.124,0.286
73.617,0.357
75.615,0.429
82.813,0.500
85.134,0.571
86.878,0.643
89.127,0.714
89.164,0.786
93.150,0.857
93.544,0.929
97.145,1.000
