emapt_50_ms=25.709
emapt_90_ms=1123.083
emapt_100_ms=1141.696
coverage_curve_ms,coverage_fraction
1.026,0.071
17.610,0.143
18.193,0.214
18.568,0.286
19.245,0.357
24.510,0.429
25.709,0.500
27.322,0.571
35.559,0.643
42.439,0.714
50.703,0.786
1123.083,0.857
1141.283,0.929
1141.696,1.000
