emapt_50_ms=41.728
emapt_90_ms=60.073
emapt_100_ms=1023.122
coverage_curve_ms,coverage_fraction
27.198,0.111
33.354,0.222
40.076,0.333
41.728,0.444
42.024,0.556
43.695,0.667
45.893,0.778
60.073,0.889
1023.122,1.000
