emapt_50_ms=19.488
emapt_90_ms=39.603
emapt_100_ms=1029.176
coverage_curve_ms,coverage_fraction
10.435,0.111
13.408,0.222
16.286,0.333
19.488,0.444
24.803,0.556
25.371,0.667
36.896,0.778
39.603,0.889
1029.176,1.000
