emapt_50_ms=25.640
emapt_90_ms=91.088
emapt_100_ms=101.406
coverage_curve_ms,coverage_fraction
4.188,0.111
5.700,0.222
18.184,0.333
25.640,0.444
44.928,0.556
54.097,0.667
57.499,0.778
91.088,0.889
101.406,1.000
