emapt_50_ms=31.530
emapt_90_ms=74.567
emapt_100_ms=1071.564
coverage_curve_ms,coverage_fraction
15.352,0.053
16.270,0.105
16.872,0.158
19.468,0.211
25.825,0.263
26.511,0.316
27.317,0.368
28.757,0.421
31.530,0.474
37.145,0.526
48.474,0.579
48.911,0.632
51.210,0.684
60.193,0.737
63.364,0.789
64.394,0.842
74.567,0.895
79.410,0.947
1071.564,1.000
