emapt_50_ms=4.637
emapt_90_ms=9.023
emapt_100_ms=12.256
coverage_curve_ms,coverage_fraction
2.425,0.111
2.475,0.222
3.806,0.333
4.637,0.444
5.384,0.556
6.602,0.667
7.956,0.778
9.023,0.889
12.256,1.000
