emapt_50_ms=16.623
emapt_90_ms=126.450
emapt_100_ms=147.825
coverage_curve_ms,coverage_fraction
4.737,0.111
5.170,0.222
11.325,0.333
16.623,0.444
20.057,0.556
23.581,0.667
24.908,0.778
126.450,0.889
147.825,1.000
