emapt_50_ms=16.163
emapt_90_ms=721.069
emapt_100_ms=750.345
coverage_curve_ms,coverage_fraction
1.151,0.053
1.886,0.105
4.487,0.158
8.333,0.211
9.696,0.263
12.445,0.316
12.865,0.368
13.430,0.421
16.163,0.474
16.462,0.526
16.557,0.579
23.872,0.632
28.502,0.684
32.474,0.737
674.174,0.789
696.007,0.842
721.069,0.895
738.144,0.947
750.345,1.000
