emapt_50_ms=20.020
emapt_90_ms=24.118
emapt_100_ms=30.920
coverage_curve_ms,coverage_fraction
3.183,0.071
3.877,0.143
11.752,0.214
12.945,0.286
15.949,0.357
18.847,0.429
20.020,0.500
20.475,0.571
20.753,0.643
22.799,0.714
23.531,0.786
24.118,0.857
25.776,0.929
30.920,1.000
