emapt_50_ms=28.712
emapt_90_ms=47.397
emapt_100_ms=68.686
coverage_curve_ms,coverage_fraction
13.576,0.053
16.736,0.105
17.040,0.158
17.097,0.211
22.494,0.263
23.729,0.316
24.519,0.368
24.838,0.421
28.712,0.474
31.591,0.526
31.971,0.579
35.751,0.632
40.371,0.684
40.766,0.737
44.569,0.789
44.892,0.842
47.397,0.895
56.425,0.947
68.686,1.000
