emapt_50_ms=43.600
emapt_90_ms=66.303
emapt_100_ms=85.532
coverage_curve_ms,coverage_fraction
34.890,0.111
38.549,0.222
42.658,0.333
43.600,0.444
45.297,0.556
51.221,0.667
60.062,0.778
66.303,0.889
85.532,1.000
