emapt_50_ms=35.112
emapt_90_ms=45.791
emapt_100_ms=270.275
coverage_curve_ms,coverage_fraction
12.954,0.053
16.138,0.105
18.181,0.158
25.336,0.211
26.108,0.263
29.808,0.316
31.698,0.368
34.925,0.421
35.112,0.474
36.454,0.526
36.948,0.579
37.028,0.632
37.106,0.684
38.736,0.737
42.573,0.789
43.023,0.842
45.791,0.895
79.353,0.947
270.275,1.000
