emapt_50_ms=28.469
emapt_90_ms=268.314
emapt_100_ms=290.251
coverage_curve_ms,coverage_fraction
4.548,0.111
14.538,0.222
25.178,0.333
28.469,0.444
32.899,0.556
40.444,0.667
41.465,0.778
268.314,0.889
290.251,1.000
