emapt_50_ms=78.657
emapt_90_ms=139.182
emapt_100_ms=146.233
coverage_curve_ms,coverage_fraction
10.016,0.071
14.059,0.143
20.517,0.214
39.665,0.286
52.731,0.357
56.355,0.429
78.657,0.500
85.374,0.571
95.880,0.643
99.279,0.714
123.875,0.786
139.182,0.857
139.186,0.929
146.233,1.000
